id,name,description,zip_code,neighborhood,latitude,longitude,property_type,room_type,n_accommodates,n_bathrooms,n_bedrooms,n_beds,amenities,price,minimum_nights,maximum_nights,availability_365,n_reviews,first_review,last_review,n_reviews_per_month,score_rating,score_cleanliness,score_location,score_value,host_id,host_name,host_is_superhost,host_n_listings,url_listing,url_picture
l_1392944791304514829,Lake-front Apt,"Keep it simple at this peaceful and centrally-located lake-front apt. Across the street is a coffee shop & the Lady Bird Lake Trail that takes you to Rainey St in a 5-10 minute walk, downtown, Zilker, Butler Pitch & Putt, Cidercade, etc<br /><br />E 6th street is a 15min walk, Bars/Restaurants/Food trucks on E Cesar Chavez are a few blocks away<br /><br />Theres always scooters & e-bikes to rent by the minute on premise of the apt<br /><br />You have full access to the amenities (Pool, Gym, Rooftoop, Grills, study room, etc)",78702,East Austin,30.252483284354753,-97.73271404206751,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"Refrigerator;Air conditioning;Toaster;BBQ grill;Carbon monoxide alarm;Ceiling fan;Room-darkening shades;Cooking basics;EV charger;Stainless steel single oven;Blender;Keypad;Coffee maker: Keurig coffee machine;Exercise equipment;Wine glasses;Outdoor dining area;Free street parking;Private patio or balcony;Dishwasher;Dishes and silverware;Outdoor furniture;Exterior security cameras on property;Electric stove;Freezer;Central heating;Board games;Lake access;Pool;Outdoor kitchen with oven, sink;Shared gym in building;Dedicated workspace;Microwave;Self check-in;Smoke alarm;Wifi;Fire pit;Washer;Elevator;Kitchen;Free dryer – In unit;Waterfront",192.33,3.0,365.0,361,0,,,,,,,,h_289989046,Vincent,f,1,https://www.airbnb.com/rooms/1392944791304514829,https://a0.muscache.com/pictures/hosting/Hosting-1392944791304514829/original/3c3e869d-b4fe-4b0f-a3bc-dc5556f352f2.jpeg
l_749979119752914081,Wyndham Austin Resort | King Bed Studio Suite,"Austin is known for its quirky nature and hodgepodge of musical and cultural tastes — and you can see it all from the comfort of the resort. You’re conveniently located just minutes from local attractions, diverse eateries, and vibrant venues.<br /><br />Wyndham Austin Resort | King Bed Studio Suite<br />• Size: 697 - 875<br />• Kitchen: Full<br />• Baths: 1<br />• Accommodates: 4 Guests<br />• Beds: King Bed - 1  Queen Sleeper Sofa - 1",78703,Old West Austin,30.2748812,-97.757196,Entire condo,Entire home/apt,4,1.0,,2.0,Refrigerator;Dining table;Crib;Air conditioning;Iron;Toaster;Shampoo;Carbon monoxide alarm;BBQ grill;Room-darkening shades;Cooking basics;Laundromat nearby;TV;Private entrance;Bathtub;Oven;Blender;Body soap;Wine glasses;Long term stays allowed;Trash compactor;Dishwasher;Dishes and silverware;Outdoor furniture;Paid parking off premises;Coffee maker;Cleaning products;Essentials;Freezer;Hot water;Pool;Clothing storage;Baking sheet;Dryer;Heating;Building staff;Conditioner;Dedicated workspace;Pack ’n play/Travel crib;First aid kit;City skyline view;Microwave;Cleaning available during stay;Luggage dropoff allowed;Extra pillows and blankets;Resort access;Smoke alarm;Wifi;Self check-in;Fire pit;Washer;Hair dryer;Elevator;Shower gel;Stove;Gym;Kitchen;Safe;Coffee;Fire extinguisher;Hangers;Bed linens,180.5,2.0,365.0,357,1,2023-05-19,2023-05-19,0.03,5.0,5.0,5.0,5.0,h_389697794,David,t,23,https://www.airbnb.com/rooms/749979119752914081,https://a0.muscache.com/pictures/prohost-api/Hosting-749979119752914081/original/f95f2349-f3d7-4da2-8b8b-11058ff09186.jpeg
l_989134279687447461,Chic 3 Bed/2 Bath - 1 Story in Holly Neighborhood,"Enjoy a stylish experience at this centrally-located place.  Home is fully furnished with modern design. The home is also completely fenced in for extra privacy. 3rd room can be used as an office space or a bedroom with the sofa/mattress.  Zen-like front yard layout to enjoy the sun. It is located in one of the trendiest areas of Austin, Holly neighborhood.",78702,East Austin,30.254606358053675,-97.72612306427708,Entire home,Entire home/apt,6,,3.0,,"TV;Private patio or balcony;Free parking on premises;Body soap;Iron;Essentials;Dishwasher;Free dryer – In unit;Conditioner;Bathtub;Carbon monoxide alarm;Dedicated workspace;Single level home;Extra pillows and blankets;Bluetooth sound system;Dining table;Dishes and silverware;Baking sheet;Outdoor furniture;Private BBQ grill: charcoal;Coffee maker: Nespresso;Keypad;Hangers;Exterior security cameras on property;Kitchen;Shampoo;Microwave;Freezer;Central heating;Hair dryer;Coffee;Free street parking;Private backyard – Fully fenced;Room-darkening shades;Wifi;Smoke alarm;Bed linens;Cooking basics;Stainless steel double oven;Cleaning products;Hot water;Washer;Refrigerator;Long term stays allowed;Ethernet connection;Stainless steel gas stove;Wine glasses;Clothing storage: walk-in closet, closet, and dresser;Drying rack for clothing;Shower gel;First aid kit;Self check-in;Fire extinguisher;Air conditioning;Ceiling fan",,2.0,365.0,0,19,2023-10-15,2025-02-17,0.57,4.95,4.89,4.89,4.68,h_44306571,Irene,f,1,https://www.airbnb.com/rooms/989134279687447461,https://a0.muscache.com/pictures/1bd87873-c893-4596-8bfc-dae4f7301872.jpg
l_23119244,4/5 bedroom house in Clarkesville,"4 Bedroom, 3 bathroom home with extra queen sized bed in 5th (basement bedroom). <br />Large kitchen, large dining table, three sitting areas.<br />Beautiful outdoor lounge on screened in porch. <br />Location. 0.4 miles to Whole Foods, 5 min walk to Clarks Oyster Bar, 10 min walk to Jeffery's and Josephine House. <br />Plenty of parking on street. <br />NB: we have a friendly cat and 4 chickens. If you are happy to feed the cat 2x daily and put food and water out for the chickens then you will get FRESH  EGGS :).",78703,Old West Austin,30.2746,-97.75684,Entire home,Entire home/apt,8,3.0,4.0,5.0,Refrigerator;Air conditioning;Iron;Shampoo;Carbon monoxide alarm;TV;Children’s books and toys;Long term stays allowed;Free street parking;Essentials;Hot water;Dryer;Heating;Luggage dropoff allowed;Smoke alarm;Wifi;Free parking on premises;Washer;Breakfast;Hair dryer;Indoor fireplace;Kitchen;Hangers,1208.0,4.0,360.0,363,3,2019-04-14,2024-10-21,0.03,4.33,4.33,5.0,4.33,h_14710076,Sally,f,2,https://www.airbnb.com/rooms/23119244,https://a0.muscache.com/pictures/8e9516aa-ff94-4eb6-8430-a37cbcc1a78b.jpg
l_1253831607970783341,Charming Downtown Cottage - Near Austin Hotspots,"Make yourself at home in this charming East Austin retreat, perfectly located for travelers looking to experience the best of the city. Surrounded by trendy coffee shops, food trucks, and breweries, you’ll be steps from East Austin’s vibrant scene. Downtown, 6th Street, the Capitol, and COTA are just a short ride away, with the airport close for easy travel. Relax in the cozy living space or cook in the fully equipped kitchen. Perfect for a weekend getaway or extended stay.",78721,East Austin,30.26776563334899,-97.68589686977164,Entire home,Entire home/apt,4,1.0,2.0,2.0,Dining table;Air conditioning;Iron;Shampoo;Ceiling fan;Coffee maker: french press;Cooking basics;TV;Private backyard – Fully fenced;Lockbox;Wine glasses;Dishwasher;Dishes and silverware;Outdoor furniture;Exterior security cameras on property;Cleaning products;Essentials;Hot water kettle;Freezer;Hot water;Samsung stainless steel oven;Baking sheet;Heating;Samsung refrigerator;Conditioner;Self check-in;Smoke alarm;Wifi;Fire pit;Free parking garage on premises;Hair dryer;Shower gel;Stove;Kitchen;Pets allowed;Coffee;Clothing storage: closet;Hangers;Bed linens,111.0,3.0,15.0,72,62,2024-10-14,2026-06-02,3.01,4.87,4.94,4.63,4.82,h_295422299,Alizeh,t,2,https://www.airbnb.com/rooms/1253831607970783341,https://a0.muscache.com/pictures/hosting/Hosting-1253831607970783341/original/d01e3d83-a818-4807-8eea-f45bae6b864d.jpeg
l_1560400961987711054,Spacious Downtown Austin Escape • 5BR Modern Haven,"Welcome to your spacious Austin retreat—perfectly designed for groups, families, and anyone looking to be just minutes from the vibrant energy of Downtown Austin. This modern 5-bedroom, 4-bathroom home blends comfort, style, and convenience in one beautifully curated space.",78721,East Austin,30.271961521263982,-97.68205908898284,Entire home,Entire home/apt,16,3.5,5.0,10.0,Refrigerator;Dining table;Crib;Air conditioning;Drying rack for clothing;Iron;Toaster;Shampoo;Carbon monoxide alarm;Ceiling fan;Room-darkening shades;Cooking basics;Laundromat nearby;TV;Children’s books and toys;Private entrance;Bathtub;Oven;Blender;Keypad;Backyard;Body soap;Wine glasses;Long term stays allowed;Free street parking;Dishwasher;Children’s dinnerware;Dishes and silverware;Outdoor furniture;Coffee maker;Cleaning products;Essentials;Ethernet connection;Hot water kettle;Freezer;Hot water;Board games;Clothing storage;Baking sheet;Dryer;Heating;Conditioner;Dedicated workspace;Pack ’n play/Travel crib;First aid kit;Microwave;Barbecue utensils;Luggage dropoff allowed;Extra pillows and blankets;Self check-in;Smoke alarm;Wifi;Free parking on premises;High chair;Washer;Hair dryer;Shower gel;Stove;Kitchen;Pets allowed;Coffee;Fire extinguisher;Hangers;Bed linens,533.0,1.0,365.0,343,0,,,,,,,,h_57082295,Jason,t,7,https://www.airbnb.com/rooms/1560400961987711054,https://a0.muscache.com/pictures/prohost-api/Hosting-1560400961987711054/original/96c914ec-f03b-49ea-a6e0-f91009ba4f34.jpeg
l_994184110349186045,Central Austin 3BR Charmer BTW Downtown & Domain,"Welcome to our home, where the vibrant energy of the city meets the coziness of home. Situated in the heart of Austin, this charming home offers the perfect blend of urban convenience and relaxing comfort.<br /><br />The living, dining area and kitchen are open with a spacious, inviting island. <br /><br />Our location is unbeatable. You're within 10-15 mins of iconic Austin destinations, including downtown's live music scene, South Congress Avenue's eclectic shops, the beautiful Lady Bird Lake and the Domain.",78757,Rosedale,30.35660277870386,-97.74081857622542,Entire home,Entire home/apt,6,,3.0,,"Outdoor dining area;TV;Coffee maker: drip coffee maker, Keurig coffee machine;Body soap;Mini fridge;Free parking on premises;Record player;Iron;Essentials;Free dryer;Dishwasher;Conditioner;Books and reading material;Bathtub;Carbon monoxide alarm;Dedicated workspace;Piano;Children’s dinnerware;Extra pillows and blankets;Dining table;Single level home;Dishes and silverware;Baking sheet;Hangers;Exterior security cameras on property;Kitchen;Shampoo;Stainless steel oven;Microwave;Freezer;Toaster;Central heating;Hair dryer;Coffee;Clothing storage: closet;Private backyard – Fully fenced;Wifi;Smoke alarm;Bed linens;Smart lock;Cooking basics;Washer;Hot water;Refrigerator;Wine glasses;Blender;Shower gel;First aid kit;Pets allowed;Self check-in;Board games;Fire extinguisher;Air conditioning;Gas stove;Ceiling fan",1177.5,2.0,365.0,88,117,2023-10-08,2026-05-31,3.51,4.97,4.99,4.91,4.89,h_540171081,Eileen,t,1,https://www.airbnb.com/rooms/994184110349186045,https://a0.muscache.com/pictures/miso/Hosting-994184110349186045/original/12b23356-b9ee-488b-9515-0aff144b8b5b.jpeg
l_49146679,South Congress 2 Bdrm Stay | Boho Vibe + Backyard,"This 2-bedroom, 1-bath canopy-view bungalow offers a luxurious and comfortable retreat that feels like home. Enjoy 20-foot ceilings, granite countertops, stainless steel appliances, abundant natural light, and an open layout. The spacious deck leads to a smoker and backyard, perfect for gatherings. Amenities include a WiFi thermostat and covered/uncovered porches. Bedroom one has a king bed and  bedroom two has a queen. Note, bedroom one's closet and some house cabinets are locked off for owner.",78704,South Austin,30.23244,-97.76135,Entire home,Entire home/apt,5,,2.0,2.0,"Refrigerator;Dining table;Drying rack for clothing;Toaster;BBQ grill;Shampoo;Central air conditioning;Ceiling fan;Portable fans;Room-darkening shades;Carbon monoxide alarm;Cooking basics;Laundromat nearby;Indoor fireplace: wood-burning;HDTV with Netflix;Private entrance;Private backyard – Fully fenced;Bathtub;Oven;Blender;Body soap;Free washer – In unit;Sonos Bluetooth sound system;Wine glasses;Outdoor dining area;Single level home;Free street parking;Private patio or balcony;Dishwasher;Long term stays allowed;Dishes and silverware;Outdoor furniture;Smart lock;Exterior security cameras on property;Cleaning products;Essentials;Hot water kettle;Freezer;Hot water;Board games;Baking sheet;Heating;Conditioner;Dedicated workspace;Microwave;Barbecue utensils;City skyline view;Clothing storage: walk-in closet and closet;Self check-in;Extra pillows and blankets;Smoke alarm;Wifi;Coffee maker: Nespresso, pour-over coffee;Free parking on premises;Hair dryer;Shower gel;Stove;Exercise equipment: free weights, yoga mat;Kitchen;Coffee;Free dryer – In unit;Books and reading material;Hangers;Bed linens",521.33,3.0,60.0,269,30,2022-03-27,2026-03-08,0.58,4.97,5.0,5.0,5.0,h_63008925,Maile,t,1,https://www.airbnb.com/rooms/49146679,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDkxNDY2Nzk%3D/original/c9e83632-ed3f-4c7d-b31b-0e9a3327cb1b.jpeg
l_1267637475285086147,"2Bed/2Bath Condo. Walk to cafes, restaurants & UT!","Stay in the heart of Austin at this centrally located first-floor two-bedroom condo. Less than a mile from UT campus and stadiums, and a quick ride to 6th Street. Steps away from a yoga studio, 24-hour coffee shop, vegan restaurant, and blocks from dining and bars. Close to two bus stops for easy city access. Both bedrooms offer dedicated workstations and ensuite bathrooms, perfect for remote work, conferences, concerts, or enjoying the vibrant East Austin scene! Pets allowed for additional fees",78702,East Austin,30.27877,-97.71866,Entire condo,Entire home/apt,6,2.0,2.0,2.0,"Refrigerator;Iron;Toaster;Shampoo;Central air conditioning;Ceiling fan;Carbon monoxide alarm;Room-darkening shades;Cooking basics;Bidet;Coffee maker: drip coffee maker;Fire extinguisher;Private entrance;Bathtub;Blender;Free parking on premises – 2 spaces;Single oven;Body soap;Free washer – In unit;Single level home;Long term stays allowed;Smart lock;Free street parking;Dishwasher;Dishes and silverware;Outdoor furniture;Exterior security cameras on property;Cleaning products;Essentials;Ethernet connection;Hot water kettle;Electric stove;Freezer;Hot water;Central heating;Board games;Clothing storage;Baking sheet;Conditioner;Dedicated workspace;Microwave;Self check-in;Extra pillows and blankets;Smoke alarm;Wifi;Hair dryer;Shower gel;TV with Chromecast, Fire TV;Kitchen;Pets allowed;Free dryer – In unit;Hangers;Bed linens",101.39,1.0,1125.0,32,28,2024-12-15,2026-06-01,1.51,4.96,4.93,4.96,4.93,h_141069295,Ahmed,t,1,https://www.airbnb.com/rooms/1267637475285086147,https://a0.muscache.com/pictures/hosting/Hosting-1267637475285086147/original/66d4991f-ea1f-4c75-ac1c-39f96b9cad31.jpeg
l_1700242084629795444,Modern 2BR Stay Minutes from Downtown & SoCo,"Make yourself at home in this refreshed 2BR, 1.5BA condo in Austin’s vibrant 78704 neighborhood. Perfect for short trips or extended stays, the unit offers high-speed WiFi, dedicated workspaces, smart TVs, in-unit washer and dryer, and a fully equipped kitchen for everyday comfort. Conveniently located near South Congress, Downtown Austin, restaurants, shopping, and local attractions with easy access around the city for all guests.<br /><br />SoCo – 6 min | Zilker Park – 9 min | Downtown Austin – 12 min",78704,South Austin,30.23137827010972,-97.77666642427548,Entire home,Entire home/apt,6,1.5,2.0,3.0,Refrigerator;Dining table;Air conditioning;Shampoo;Ceiling fan;Room-darkening shades;Cooking basics;Bidet;TV;Private entrance;Bathtub;Blender;Coffee maker: Keurig coffee machine;Backyard;Body soap;Long term stays allowed;Smart lock;Free street parking;Dishwasher;Dishes and silverware;Exterior security cameras on property;Cleaning products;Hot water;Heating;Conditioner;Dedicated workspace;Microwave;Cleaning available during stay;Self check-in;Smoke alarm;Wifi;Free parking on premises;Washer;Hair dryer;Kitchen;Pets allowed;Coffee;Fire extinguisher;Hangers;Bed linens,155.32,2.0,365.0,353,0,,,,,,,,h_525435494,Thomas,t,6,https://www.airbnb.com/rooms/1700242084629795444,https://a0.muscache.com/pictures/hosting/Hosting-1700242084629795444/original/f2b5b25d-4d01-4bb1-af67-34b7157827ed.jpeg
l_802974670004104080,Top Floor Downtown Lux Condo Rainey * Rooftop Pool,"Live Your Best Life as a Local presented by Austin Condo Hotel! You'll love living or working comfortably in this new, modern-chic, luxury-tech high-rise in the downtown historic Rainey St district, just steps from Lady Bird Lake and the city’s top nightlife and dining destinations! Perfectly located to explore Austin via walking or biking, downtown hot spots are just an elevator ride away. Enjoy exclusive access to amazing amenities including a resort-style rooftop pool and fitness center!",78701,Downtown,30.25764,-97.74004,Entire condo,Entire home/apt,4,1.0,1.0,2.0,"Dining table;Iron;Bosch stainless steel single oven;Central air conditioning;Carbon monoxide alarm;Toaster;Room-darkening shades;Cooking basics;EV charger;Laundromat nearby;50 inch HDTV with premium cable;Fire extinguisher;Long term stays allowed;London by Gilchrist & Soames conditioner;Bathtub;Blender;Free washer – In unit;Paid pack ’n play/travel crib - available upon request;Wine glasses;Coffee maker: Nespresso;Outdoor dining area;Single level home;Bosch electric stove;Dishwasher;Private patio or balcony;London by Gilchrist & Soames body soap;Dishes and silverware;Outdoor furniture;Paid valet parking on premises – 100 spaces;Cleaning products;Essentials;Freezer;Hot water;Free resort access;Sun loungers;Paid street parking off premises;Central heating;Lake access;Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench;Shared gym in building;Building staff;Dedicated workspace;First aid kit;Microwave;City skyline view;River view;Luggage dropoff allowed;Extra pillows and blankets;Self check-in;Smoke alarm;Wifi;Hair dryer;Clothing storage: closet and dresser;Shared outdoor pool - available all year, open specific hours, rooftop;Elevator;Shower gel;London by Gilchrist & Soames shampoo;Bosch refrigerator;Kitchen;Coffee;Free dryer – In unit;Hangers;Bed linens",290.0,1.0,2147483647.0,184,36,2023-03-29,2026-06-02,0.91,4.97,4.97,4.94,4.92,h_30225950,Austin Affinity,t,38,https://www.airbnb.com/rooms/802974670004104080,https://a0.muscache.com/pictures/miso/Hosting-802974670004104080/original/676d0d0a-94bb-4aad-8f26-3a05c9be6b73.jpeg
